"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.462574253E2,6.778175831E-1,3.567055702E0,1.101859570E0
2.462624216E2,2.385196686E-1,4.082158089E0,1.299502611E0
2.462674178E2,-2.803305387E-1,4.913134575E0,1.550355911E0
2.462724141E2,-6.737469435E-1,5.796431541E0,1.673551559E0
2.462774103E2,-8.419567347E-1,6.368442535E0,1.612836957E0
2.462824066E2,-7.947695255E-1,6.710866928E0,1.426830292E0
2.462874028E2,-5.698983669E-1,6.781079292E0,9.969444871E-1
2.462923991E2,-4.198260307E-1,6.651336670E0,3.673120737E-1
2.462973953E2,-4.054834843E-1,6.446407318E0,-3.369346261E-1
2.463023916E2,-5.355093479E-1,6.132930756E0,-9.757403135E-1
2.463073878E2,-7.134901285E-1,5.730120659E0,-1.452005386E0
2.463123841E2,-9.631040096E-1,5.161366463E0,-1.687438846E0
2.463173803E2,-1.165578723E0,4.703742981E0,-1.736814976E0
2.463223766E2,-1.283545732E0,4.370922089E0,-1.741185904E0
2.463273728E2,-1.380573750E0,4.014001846E0,-1.809067488E0
2.463323691E2,-1.181141853E0,3.398231506E0,-1.863413930E0
2.463373653E2,-5.520640612E-1,2.605058670E0,-2.047435284E0
2.463423616E2,-5.366683006E-3,2.050825119E0,-2.519366264E0
2.463473578E2,3.440122604E-1,1.678058624E0,-3.003528595E0
2.463523541E2,5.294477344E-1,1.486734390E0,-3.324879885E0
2.463573503E2,8.950202465E-1,1.271085739E0,-3.575760365E0
2.463623466E2,1.407680392E0,9.213972092E-1,-3.800350666E0
2.463673429E2,1.833552957E0,6.341648102E-1,-3.822761774E0
2.463723392E2,2.177384138E0,6.724863052E-1,-3.596603870E0
2.463773355E2,2.511162519E0,1.012188911E0,-3.127841711E0
2.463823318E2,2.739356518E0,1.461680412E0,-2.503338814E0
2.463873281E2,2.837968349E0,1.834295273E0,-1.871691465E0
2.463923244E2,3.031695127E0,2.058331490E0,-1.304484606E0
2.463973207E2,3.387615919E0,2.071773529E0,-9.015645981E-1
2.464023170E2,3.734171391E0,1.927580833E0,-6.193848252E-1
2.464073133E2,4.148418903E0,1.774256706E0,-3.618781567E-1
2.464123097E2,4.267536640E0,1.669298172E0,-9.060084820E-2
2.464173060E2,4.207141399E0,1.636656761E0,1.847385168E-1
2.464223023E2,3.962762833E0,1.633282661E0,3.871948719E-1
2.464272986E2,3.190274954E0,1.592219353E0,6.888326406E-1
2.464322949E2,1.653880358E0,1.561069489E0,8.260388374E-1
2.464372912E2,6.771479249E-1,1.544322014E0,1.052041531E0
2.464422875E2,1.539212465E-1,1.326674461E0,1.237835646E0
2.464472838E2,-2.316116095E-1,9.226894379E-1,1.326784372E0
2.464522801E2,-6.080870628E-1,4.329338074E-1,1.296466708E0
2.464572764E2,-9.703404903E-1,-8.509254456E-2,8.796163797E-1
2.464622727E2,-1.212735057E0,-7.078104019E-1,4.210848808E-1
2.464672690E2,-1.311012149E0,-1.382407188E0,1.027270555E-1
2.464722653E2,-1.322212577E0,-2.041730404E0,-1.572058201E-1
2.464772616E2,-1.313032985E0,-2.690460682E0,-3.495676517E-1
2.464822579E2,-1.254939079E0,-3.256839752E0,-5.273889303E-1
2.464872542E2,-1.167045832E0,-3.822274685E0,-6.618580222E-1
2.464922505E2,-1.092153668E0,-4.358055115E0,-8.197349906E-1
2.464972468E2,-9.630271196E-1,-4.916762829E0,-9.627514482E-1
2.465022430E2,-8.175326586E-1,-5.407386780E0,-1.124528289E0
2.465072393E2,-6.743912697E-1,-5.729534149E0,-1.180399895E0
2.465122355E2,-6.721814871E-1,-5.907350063E0,-1.048818827E0
2.465172318E2,-4.374116659E-1,-6.089340210E0,-1.044783115E0
2.465222280E2,-3.000608683E-1,-6.141581535E0,-1.220280170E0
2.465272243E2,-2.795796394E-1,-6.160029411E0,-1.450245142E0
2.465322205E2,-3.674268723E-2,-6.111394882E0,-1.762838006E0
2.465372168E2,3.080861568E-1,-6.039163589E0,-1.515463591E0
2.465422130E2,7.595704794E-1,-5.876473904E0,-1.631253839E0
2.465472093E2,1.313041210E0,-5.738152981E0,-1.569136500E0
2.465522055E2,1.696253300E0,-5.734035969E0,-1.510849833E0
2.465572018E2,1.976186991E0,-5.787330151E0,-1.428128481E0
2.465621980E2,2.186010838E0,-5.893076897E0,-1.264423728E0
2.465671943E2,2.440351248E0,-5.998513222E0,-1.144638062E0
2.465721905E2,2.657828331E0,-6.046104431E0,-1.059669852E0
2.465771868E2,2.747098446E0,-5.978561401E0,-8.231803775E-1
2.465821830E2,2.726813078E0,-5.863042831E0,-5.073764324E-1
2.465871793E2,2.739482880E0,-5.704456806E0,-1.758247614E-1
2.465921755E2,2.879868507E0,-5.598461628E0,8.814287186E-2
2.465971718E2,3.008555412E0,-5.544855595E0,3.202588558E-1
2.466021680E2,2.981536865E0,-5.481266022E0,5.318516493E-1
2.466071643E2,2.855610847E0,-5.350423813E0,7.735575438E-1
2.466121605E2,2.692893744E0,-5.037608147E0,1.010070801E0
2.466171568E2,2.498401165E0,-4.633858681E0,1.364796281E0
2.466221530E2,2.310579538E0,-4.273211956E0,1.636591554E0
2.466271493E2,2.335921049E0,-4.017739296E0,1.678936362E0
2.466321455E2,2.239654541E0,-3.733575821E0,1.537392020E0
2.466371418E2,2.088659763E0,-3.387594700E0,1.477409720E0
2.466421380E2,1.935471773E0,-3.018424034E0,1.419698477E0
2.466471343E2,1.755993128E0,-2.607257843E0,1.332641006E0
2.466521305E2,1.516576052E0,-2.264372349E0,1.183938384E0
2.466571268E2,1.198452592E0,-1.903628349E0,1.031795621E0
2.466621230E2,8.832333088E-1,-1.491602421E0,8.959180117E-1
2.466671193E2,5.858554840E-1,-1.052185059E0,8.007971048E-1
2.466721155E2,2.015523911E-1,-5.614137650E-1,8.758401871E-1
2.466771118E2,-9.251642227E-2,-5.018234253E-3,1.140156388E0
2.466821080E2,-3.106355667E-1,5.642757416E-1,1.584491849E0
2.466871043E2,-4.380903244E-1,1.203875542E0,2.171119690E0
2.466921005E2,-4.840514660E-1,1.918547630E0,2.890897274E0
2.466970968E2,-5.776131153E-1,2.536003113E0,3.653315783E0
2.467020930E2,-6.902048588E-1,2.965436935E0,4.243107796E0
2.467070893E2,-6.357939243E-1,3.183108330E0,4.478095531E0
2.467120855E2,-4.958734512E-1,3.222963333E0,4.261727810E0
2.467170818E2,-4.189145565E-1,3.123751640E0,3.735911369E0
2.467220780E2,-5.054750443E-1,3.163217545E0,3.157397747E0
2.467270743E2,-6.311926842E-1,3.369912148E0,2.812455177E0
2.467320705E2,-7.332334518E-1,3.624265671E0,2.734291553E0
2.467370668E2,-7.968661785E-1,3.878495216E0,2.894134045E0
2.467420630E2,-8.310263157E-1,4.132819176E0,3.062212229E0
2.467470593E2,-9.263286591E-1,4.382583618E0,3.142612457E0
2.467520555E2,-1.149537325E0,4.642336845E0,3.086393356E0
2.467570518E2,-1.438456297E0,4.936163902E0,2.834471941E0
2.467620480E2,-1.874319315E0,5.302559853E0,2.394450188E0
2.467670443E2,-2.461636305E0,5.736941338E0,1.783756256E0
2.467720405E2,-3.095096588E0,6.234540939E0,1.087991238E0
2.467770368E2,-3.640640020E0,6.752300262E0,3.458117247E-1
2.467820330E2,-4.074591637E0,7.261353493E0,-3.265725374E-1
2.467870293E2,-4.459760666E0,7.723134041E0,-7.984662652E-1
2.467920255E2,-4.749816895E0,8.165720940E0,-9.681019187E-1
2.467970218E2,-4.759878159E0,8.545379639E0,-9.204927683E-1
2.468020180E2,-4.601928234E0,8.808861732E0,-6.645115614E-1
2.468070143E2,-4.138305187E0,8.965443611E0,-3.190708160E-1
2.468120105E2,-3.494020939E0,8.952754021E0,8.361232281E-2
2.468170068E2,-2.750509024E0,8.713312149E0,3.349326849E-1
2.468220030E2,-1.836002111E0,8.266180992E0,6.237134933E-1
2.468269993E2,-1.018106937E0,7.678283691E0,8.994592428E-1
2.468319955E2,-3.394246101E-1,6.916131020E0,7.761534452E-1
2.468369918E2,2.053380013E-1,6.013586998E0,3.255313635E-1
2.468419880E2,6.457750797E-1,4.899452209E0,-2.374076843E-1
2.468469843E2,7.867186069E-1,3.727649689E0,-9.382261038E-1
2.468519805E2,6.480448246E-1,2.642181396E0,-1.577534199E0
2.468569768E2,4.363009930E-1,1.710340500E0,-2.218833685E0
2.468619730E2,2.530984879E-1,9.468889236E-1,-2.891963005E0
2.468669693E2,-1.447715759E-1,3.663845062E-1,-3.444747448E0
2.468719655E2,-6.517186165E-1,-7.308959961E-3,-3.758563042E0
2.468769618E2,-1.085957527E0,-1.935920715E-1,-3.891209364E0
2.468819580E2,-1.390021324E0,-2.405595779E-1,-3.861607075E0
2.468869543E2,-1.525181770E0,-2.009325027E-1,-3.760132790E0
2.468919505E2,-1.658407450E0,-9.869480133E-2,-3.590901375E0
2.468969468E2,-1.812959909E0,-8.392333984E-4,-3.391513348E0
2.469019430E2,-1.921564817E0,8.304500580E-2,-3.190197945E0
2.469069393E2,-1.998570919E0,1.337785721E-1,-3.010558128E0
2.469119355E2,-1.996256590E0,1.561708450E-1,-2.804859877E0
2.469169318E2,-1.909799814E0,1.454992294E-1,-2.568328857E0
2.469219280E2,-1.739517927E0,1.495780945E-1,-2.310686588E0
2.469269243E2,-1.562263250E0,1.825895309E-1,-1.916814208E0
2.469319205E2,-1.268503666E0,1.964855194E-1,-1.482251644E0
2.469369168E2,-1.012047291E0,1.480064392E-1,-1.025849819E0
2.469419130E2,-7.940888405E-1,3.681755066E-2,-5.569102764E-1
2.469469093E2,-5.387670994E-1,-1.659011841E-1,-1.136256456E-1
2.469519055E2,-2.947549820E-1,-4.554433823E-1,2.465449572E-1
2.469569018E2,-5.778193474E-2,-7.791681290E-1,4.899623394E-1
2.469618980E2,2.197074890E-1,-1.108278275E0,6.257386208E-1
2.469668943E2,4.609565735E-1,-1.433114529E0,6.725410223E-1
2.469718905E2,6.996922493E-1,-1.705628872E0,6.440212727E-1
2.469768868E2,9.214707613E-1,-2.007099152E0,6.114666462E-1
2.469818830E2,1.097728133E0,-2.351674557E0,5.311902761E-1
2.469868793E2,1.242818594E0,-2.648386478E0,4.412207603E-1
2.469918755E2,1.342390656E0,-2.973764420E0,3.221657276E-1
2.469968718E2,1.444137454E0,-3.322993279E0,1.977638006E-1
2.470018680E2,1.543403625E0,-3.638592243E0,7.273578644E-2
2.470068643E2,1.621109247E0,-3.915798187E0,-4.806411266E-2
2.470118605E2,1.701658368E0,-4.183234215E0,-1.836056709E-1
2.470168568E2,1.694548607E0,-4.569942951E0,-3.720150590E-1
2.470218530E2,1.690660000E0,-4.989731789E0,-5.890694261E-1
2.470268493E2,1.661251783E0,-5.337330818E0,-7.630413771E-1
2.470318455E2,1.654063940E0,-5.670263290E0,-9.080618024E-1
2.470368418E2,1.721847892E0,-5.978897095E0,-1.038668036E0
2.470418380E2,1.783437967E0,-6.224945068E0,-1.130804539E0
2.470468343E2,1.824991107E0,-6.460959435E0,-1.160616159E0
2.470518305E2,1.832666993E0,-6.672505379E0,-1.271492839E0
2.470568268E2,1.811835527E0,-6.792556286E0,-1.405756950E0
2.470618230E2,1.767778397E0,-6.845028400E0,-1.458287954E0
2.470668193E2,1.748921037E0,-6.911207676E0,-1.481695771E0
2.470718155E2,1.549962997E0,-6.943199635E0,-1.557254076E0
2.470768118E2,1.214286089E0,-6.907551289E0,-1.656398535E0
2.470818080E2,9.769460559E-1,-6.766001225E0,-1.697869420E0
2.470868043E2,8.578095436E-1,-6.786360264E0,-1.949620962E0
2.470918005E2,7.761748433E-1,-6.743528366E0,-1.866498470E0
2.470967968E2,6.989873648E-1,-6.537135124E0,-1.668667197E0
2.471017930E2,4.877030849E-1,-6.258279800E0,-1.422985435E0
2.471067893E2,2.710486650E-1,-6.007598877E0,-1.168029785E0
2.471117855E2,1.201331615E-1,-5.555649757E0,-8.366608024E-1
2.471167818E2,1.016788483E-1,-5.041416168E0,-6.633775234E-1
2.471217780E2,6.236445904E-2,-4.546292782E0,-4.616990089E-1
2.471267743E2,-1.129961014E-1,-4.079889297E0,-2.415692210E-1
2.471317705E2,-1.950935125E-1,-3.513092518E0,2.023848891E-2
2.471367668E2,-2.225657701E-1,-2.846062183E0,3.565778732E-1
2.471417630E2,-2.241964340E-1,-2.270216942E0,8.002660871E-1
2.471467593E2,-3.916649818E-1,-1.881133556E0,1.197210073E0
2.471517555E2,-6.488435268E-1,-1.315188408E0,1.584331512E0
2.471567518E2,-9.153696299E-1,-5.297155380E-1,2.036892414E0
2.471617480E2,-1.029217005E0,2.071199417E-1,2.405233383E0
2.471667443E2,-1.115068197E0,9.575338364E-1,2.865827799E0
2.471717405E2,-1.229742646E0,1.563806534E0,3.217444897E0
2.471767368E2,-1.430130720E0,2.078821182E0,3.575297117E0
2.471817330E2,-1.734684348E0,2.588856697E0,3.816348791E0
2.471867293E2,-2.133383036E0,3.256555557E0,3.894496202E0
2.471917255E2,-2.650217056E0,4.091192245E0,3.893320560E0
2.471967218E2,-3.233137369E0,4.834072113E0,3.978113413E0
2.472017180E2,-3.930976391E0,5.484938622E0,3.884148121E0
2.472067143E2,-4.821971893E0,6.033856392E0,3.331706047E0
2.472117105E2,-5.329799652E0,6.513848305E0,2.518929243E0
2.472167068E2,-5.284164429E0,6.919953346E0,1.498725653E0
2.472217030E2,-4.656880379E0,6.979768753E0,5.858352184E-1
2.472266993E2,-3.499697685E0,6.612833977E0,3.666787744E-1
2.472316955E2,-2.308782578E0,5.930125237E0,6.235755086E-1
2.472366918E2,-1.226524115E0,5.195328712E0,1.082629800E0
2.472416880E2,-4.719047546E-1,4.523559570E0,1.182263494E0
2.472466843E2,-9.176409245E-2,3.752412796E0,1.135381222E0
2.472516805E2,3.905296326E-2,3.087841988E0,1.174421906E0
2.472566768E2,5.529415607E-2,2.788133621E0,1.106643677E0
2.472616730E2,-6.137025356E-2,2.867346764E0,1.084294319E0
2.472666693E2,-3.727499247E-1,3.167251587E0,1.140694857E0
2.472716655E2,-7.257931232E-1,3.620594025E0,1.257102847E0
2.472766618E2,-9.821823835E-1,4.112351418E0,1.319367766E0
2.472816580E2,-1.022647738E0,4.465498924E0,1.366718054E0
2.472866543E2,-9.090943336E-1,4.570264816E0,1.357121468E0
2.472916505E2,-8.322674036E-1,4.470022202E0,1.225109696E0
2.472966468E2,-7.006093264E-1,4.155454636E0,9.147059321E-1
2.473016430E2,-5.326116085E-1,3.708107948E0,4.846962690E-1
2.473066393E2,-4.229133129E-1,3.338601112E0,-1.309177279E-1
2.473116355E2,-5.332955122E-1,3.257264137E0,-7.256894112E-1
2.473166318E2,-6.238814592E-1,3.215000153E0,-1.217717648E0
2.473216280E2,-8.238608837E-1,3.302440643E0,-1.668067455E0
2.473266243E2,-1.052911758E0,3.413893700E0,-2.027828217E0
2.473316205E2,-1.034759760E0,3.281237602E0,-2.344193459E0
2.473366168E2,-8.851498365E-1,2.923768997E0,-2.602783680E0
2.473416130E2,-7.054718733E-1,2.451679230E0,-2.756222248E0
2.473466093E2,-5.927970409E-1,1.755020142E0,-2.910634041E0
2.473516055E2,-2.279795408E-1,1.068249702E0,-3.214540482E0
2.473566018E2,1.539305449E-1,6.256875992E-1,-3.558225393E0
2.473615980E2,5.573847890E-1,3.458042145E-1,-3.780029774E0
2.473665943E2,9.253538847E-1,2.285308838E-1,-3.632081985E0
2.473715906E2,1.205398679E0,2.211360931E-1,-3.478809834E0
2.473765869E2,1.436122298E0,5.052843094E-1,-3.167479038E0
2.473815832E2,1.555547833E0,9.562969208E-1,-2.779676437E0
2.473865795E2,1.745716095E0,1.430554390E0,-2.382750273E0
2.473915758E2,1.987879515E0,1.880237579E0,-1.981293440E0
2.473965722E2,2.287420511E0,2.219388962E0,-1.752337456E0
2.474015685E2,2.726354599E0,2.333478928E0,-1.566611886E0
2.474065648E2,3.070863962E0,2.347261429E0,-1.395636797E0
2.474115611E2,3.364536285E0,2.332680702E0,-1.258700609E0
2.474165574E2,3.550420761E0,2.308970451E0,-1.002832770E0
2.474215537E2,3.715123177E0,2.314476013E0,-7.574207187E-1
2.474265500E2,3.792208195E0,2.397097588E0,-4.174880981E-1
2.474315463E2,3.743863821E0,2.532873154E0,5.519592762E-2
2.474365426E2,3.407449245E0,2.659566879E0,6.221972704E-1
2.474415389E2,2.614853859E0,2.738785744E0,1.183111191E0
2.474465352E2,1.350058794E0,2.751114845E0,1.542231798E0
2.474515315E2,3.573587537E-1,2.615077972E0,1.675510764E0
2.474565278E2,-2.451272011E-1,2.215909958E0,1.645449042E0
2.474615241E2,-4.145194292E-1,1.620903015E0,1.457187772E0
2.474665204E2,-5.183259249E-1,9.165019989E-1,1.235589266E0
2.474715167E2,-6.511508226E-1,1.842470169E-1,1.067104936E0
2.474765130E2,-7.641893625E-1,-5.040073395E-1,9.424179792E-1
2.474815093E2,-8.471428156E-1,-1.239116669E0,8.091510534E-1
2.474865056E2,-9.662475586E-1,-1.920552731E0,7.012215853E-1
2.474915019E2,-1.111490130E0,-2.615338802E0,5.663993359E-1
2.474964982E2,-1.172772288E0,-3.356965065E0,2.902200222E-1
2.475014945E2,-1.044567466E0,-4.202689171E0,1.157653332E-2
2.475064908E2,-7.693619728E-1,-5.066054344E0,-3.561124802E-1
2.475114871E2,-6.481302977E-1,-5.722105980E0,-6.455764771E-1
2.475164834E2,-6.953988075E-1,-6.204575539E0,-1.158338070E0
2.475214796E2,-9.358360767E-1,-6.528004646E0,-1.914030433E0
2.475264759E2,-1.002249718E0,-6.778939724E0,-1.874215126E0
2.475314722E2,-8.998512030E-1,-7.038994789E0,-1.995272279E0
2.475364684E2,-9.157866240E-1,-7.117145538E0,-1.835424542E0
2.475414647E2,-8.355624676E-1,-7.080965996E0,-1.608942986E0
2.475464609E2,-5.067509413E-1,-7.112550735E0,-1.559105992E0
2.475514572E2,-1.258090734E-1,-7.097058296E0,-1.470371008E0
2.475564534E2,4.225777388E-1,-7.039185524E0,-1.443193197E0
2.475614497E2,8.902368546E-1,-6.924476624E0,-1.309904337E0
2.475664459E2,1.282289743E0,-6.800740719E0,-1.285653353E0
2.475714422E2,1.665935397E0,-6.653509617E0,-1.274757266E0
2.475764384E2,2.007459402E0,-6.525761604E0,-1.205793619E0
2.475814346E2,2.210858107E0,-6.441255569E0,-1.223098040E0
2.475864309E2,2.332762003E0,-6.423777580E0,-1.117489338E0
2.475914272E2,2.429693460E0,-6.401467323E0,-9.862580299E-1
2.475964234E2,2.582150221E0,-6.374228477E0,-8.649793267E-1
2.476014197E2,2.703558683E0,-6.274883270E0,-7.658207417E-1
2.476064159E2,2.750745296E0,-6.060141563E0,-6.634303927E-1
2.476114122E2,2.790547371E0,-5.705996037E0,-4.126849174E-1
2.476164084E2,2.646260262E0,-5.365520477E0,-3.450989723E-2
2.476214047E2,2.542518616E0,-5.024509430E0,4.370430708E-1
2.476264009E2,2.416992188E0,-4.659229279E0,8.398089409E-1
2.476313972E2,2.231071234E0,-4.222179890E0,1.093742728E0
2.476363934E2,2.132919312E0,-3.752029419E0,1.253643155E0
2.476413896E2,2.180269718E0,-3.354271412E0,1.327241182E0
2.476463859E2,2.096403599E0,-2.976284027E0,1.340969682E0
2.476513822E2,1.771879435E0,-2.522552967E0,1.225135207E0
2.476563784E2,1.369973183E0,-1.993236542E0,9.858486652E-1
2.476613747E2,1.006028056E0,-1.417033672E0,8.769811392E-1
2.476663709E2,6.038668156E-1,-7.795734406E-1,8.841921091E-1
2.476713672E2,2.021310329E-1,-7.127666473E-2,1.079079747E0
2.476763634E2,-2.612593174E-1,6.934337616E-1,1.423205256E0
2.476813597E2,-6.862041950E-1,1.480893135E0,1.858871818E0
2.476863559E2,-9.490447044E-1,2.276551247E0,2.792231321E0
2.476913522E2,-9.450190067E-1,2.903327942E0,3.586799622E0
2.476963484E2,-9.372243881E-1,3.528452873E0,4.704545975E0
2.477013446E2,-8.732924461E-1,4.108481407E0,5.807351112E0
2.477063409E2,-1.083725691E0,4.528452873E0,6.355247974E0
2.477113372E2,-1.324689627E0,4.697607994E0,5.769889832E0
2.477163334E2,-1.237048864E0,4.363191605E0,4.371500492E0
2.477213296E2,-1.059547424E0,3.770332336E0,3.163374424E0
2.477263259E2,-8.442549706E-1,3.288050652E0,2.512121201E0
2.477313222E2,-6.622040272E-1,3.045732498E0,2.133960247E0
2.477363184E2,-6.084320545E-1,3.029061317E0,2.027693272E0
2.477413147E2,-6.492412090E-1,3.171038628E0,2.134234428E0
2.477463109E2,-8.276758194E-1,3.328046799E0,2.414451599E0
2.477513072E2,-1.115111113E0,3.461723328E0,2.662521362E0
2.477563034E2,-1.334571600E0,3.629455566E0,2.754115820E0
2.477612996E2,-1.639100790E0,3.836076736E0,2.650808334E0
2.477662959E2,-2.023516178E0,4.124806404E0,2.409536839E0
2.477712922E2,-2.463793278E0,4.524333000E0,2.120897770E0
2.477762884E2,-2.849730253E0,4.977231026E0,1.780036926E0
2.477812846E2,-3.138003111E0,5.473938942E0,1.430607080E0
2.477862809E2,-3.390911579E0,5.937719345E0,1.083367229E0
2.477912772E2,-3.575503588E0,6.315681458E0,8.207358122E-1
2.477962734E2,-3.678930283E0,6.693256378E0,6.537102461E-1
2.478012697E2,-3.674534559E0,6.988279343E0,6.882836819E-1
2.478062659E2,-3.420589924E0,7.267081261E0,7.526706457E-1
2.478112622E2,-2.875043869E0,7.649044991E0,7.507367134E-1
2.478162584E2,-2.430376768E0,7.789776802E0,7.203750610E-1
2.478212547E2,-2.139844656E0,7.655862808E0,5.847920179E-1
2.478262509E2,-1.678307295E0,7.333579063E0,3.874419928E-1
2.478312472E2,-1.093738556E0,6.928297043E0,1.384998560E-1
2.478362434E2,-6.009025574E-1,6.411526680E0,-1.421868801E-1
2.478412396E2,-2.850487232E-1,5.764493942E0,-5.547164679E-1
2.478462359E2,-3.535223007E-2,5.059384346E0,-1.075245142E0
2.478512322E2,1.348690987E-1,4.248854637E0,-1.617810965E0
2.478562284E2,1.026282310E-1,3.381408691E0,-2.130211592E0
2.478612247E2,-6.243467331E-3,2.495879173E0,-2.603224277E0
2.478662209E2,-1.907978058E-1,1.693033218E0,-2.946155310E0
2.478712172E2,-6.662278175E-1,1.049261093E0,-3.140089512E0
2.478762134E2,-1.131558180E0,5.784120560E-1,-3.261447430E0
2.478812097E2,-1.371860504E0,2.753248215E-1,-3.257399082E0
2.478862059E2,-1.497019529E0,1.589355469E-1,-3.141927719E0
2.478912022E2,-1.583034754E0,1.238546371E-1,-2.971824169E0
2.478961984E2,-1.777631521E0,9.350490570E-2,-2.770455837E0
2.479011946E2,-1.898608446E0,5.355548859E-2,-2.594921350E0
2.479061909E2,-2.084612370E0,-2.949810028E-2,-2.382691860E0
2.479111872E2,-2.225666046E0,-1.460905075E-1,-2.210280180E0
2.479161834E2,-2.240797281E0,-2.436380386E-1,-2.044284821E0
2.479211797E2,-2.206811905E0,-3.699541092E-1,-1.894623160E0
2.479261759E2,-2.104811192E0,-5.010395050E-1,-1.785668850E0
2.479311722E2,-1.901428461E0,-5.985593796E-1,-1.569446802E0
2.479361684E2,-1.692530394E0,-6.720981598E-1,-1.337189436E0
2.479411647E2,-1.449997187E0,-7.552652359E-1,-1.089241624E0
2.479461609E2,-1.078689575E0,-8.433713913E-1,-8.305578232E-1
2.479511572E2,-6.750605106E-1,-9.269971848E-1,-5.756663084E-1
2.479561535E2,-2.829012871E-1,-1.006318092E0,-3.391051292E-1
2.479611498E2,1.117594242E-1,-1.129250526E0,-1.161324978E-1
2.479661461E2,5.230572224E-1,-1.257508278E0,2.622509003E-2
2.479711424E2,8.886148930E-1,-1.434120655E0,1.643842459E-1
2.479761387E2,1.179931521E0,-1.596724033E0,2.310304642E-1
2.479811350E2,1.421062827E0,-1.783550262E0,2.788106203E-1
2.479861313E2,1.616901517E0,-1.917959213E0,2.691835165E-1
2.479911276E2,1.786757469E0,-2.109915733E0,2.211159468E-1
2.479961239E2,1.906961203E0,-2.373595715E0,1.871362925E-1
2.480011202E2,2.054312706E0,-2.656205654E0,1.479855776E-1
2.480061165E2,2.152430773E0,-2.962446213E0,8.931064606E-2
2.480111128E2,2.182392359E0,-3.225252151E0,-3.382921219E-3
2.480161091E2,2.216030121E0,-3.492502689E0,-8.217620850E-2
2.480211054E2,2.229561329E0,-3.754587650E0,-2.044371367E-1
2.480261017E2,2.175457001E0,-4.021018028E0,-3.843619823E-1
2.480310980E2,2.130397797E0,-4.306084156E0,-6.077073216E-1
2.480360943E2,2.075251102E0,-4.614530087E0,-8.075224161E-1
2.480410906E2,1.971825957E0,-4.903252602E0,-9.791668653E-1
2.480460869E2,1.844359875E0,-5.200910568E0,-1.050911188E0
2.480510832E2,1.668945909E0,-5.517104149E0,-1.060898304E0
2.480560795E2,1.469664812E0,-5.823140621E0,-1.171468735E0
2.480610758E2,1.189336538E0,-6.114196777E0,-1.377804875E0
2.480660721E2,1.058125138E0,-6.308856964E0,-1.493455410E0
2.480710684E2,9.857693911E-1,-6.430988312E0,-1.532914639E0
2.480760647E2,8.337711096E-1,-6.442440033E0,-1.352425456E0
2.480810610E2,7.218477726E-1,-6.381679535E0,-1.320061922E0
